,asin,name,category,description,price,rating,No_of_Rating
359,B0009XH6SC,"Andis 67095 High Heat Ceramic Hair Flat Iron, 1-Inch, High Heat 450ºF, Black",Hair Care,"Hair Type


Fine, Thick




Size


1 Inch (Pack of 1)




Color


Black/Gold




Brand


Andis




Material


Ceramic",$16.83,4.4 out of 5 stars,"1,749 ratings"
360,B0009YDO32,Zum Mist Room and Body Spray - Frankincense and Myrrh - 4 fl oz,Home Décor Products,"Brand


Zum




Scent


Frankincense & Myrrh




Ingredients


Water, fragrance (fragrance & essential oils), glycerin




Item Form


Mist




Item Weight


4 Ounces",$12.00,4.6 out of 5 stars,"2,281 ratings"
361,B000A0ADT8,"Ole Henriksen Truth Serum Collagen Booster, 1.0 Fluid Ounce",Skin Care,"Ingredients


Water (Aqua), Sodium Ascorbyl Phosphate, Calcium Ascorbate, Sobital, Glycerin, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice, Citrus Auranium Dulcis (Orange) Fruit Extract, Camellia Sinensis Leaf Extract, Euphrasis Offinalis Extract, Rose Canina Fruit Extract, Citrus Grandis (Grapefruit) Seed ExtractWater (Aqua), Sodium Ascorbyl Phosphate, Calcium Ascorbate, Sobital, Glycerin, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice, Citrus Auranium Dulcis (Oran…

See more





Active Ingredients


Vitamin_e




Brand


Ole Henriksen




Skin Type


Sensitive




Item Form


Serum",$44.98,4.6 out of 5 stars,358 ratings
362,B000A35L56,"Scalp Rescue Shampoo, 8.8 fl oz, For Healthy & Lustrous Hair, Curly Favorite, Reduces Itchy Scalp, Dandruff & Frizz. No Parabens, Sulfates, PEGs or Quats. Natural Herbal Scent For All Hair Types. With Lemon Tea Tree.",Hair Care,"Brand


Max Green Alchemy




Scent


Herb and citrus fresh




Hair Type


Normal




Liquid Volume


8.8 Fluid Ounces




Item Weight


0.68 Pounds",$21.59,4.5 out of 5 stars,464 ratings
363,B000A3I2X4,Revlon 1875W Ultra Lightweight Hair Dryer,Hair Care,"Hair Type


Dry




Color


Black




Brand


REVLON




Item Dimensions LxWxH


3.7 x 9.9 x 9.7 inches",$14.82,4.4 out of 5 stars,"4,159 ratings"
364,B000A3V2PE,L'Oreal Excellence HiColor Red 1.2 oz,Hair Care,"Brand


L'Oreal Paris




Item Form


Liquid




Hair Type


Multicultural",$6.27,4.7 out of 5 stars,730 ratings
365,B000A3XI4M,"Luster's Right On Curl, 32 Ounce",Hair Care,"Scent


Clean Scent




Brand


Luster's




Ingredients


Deionized Water, Glycerin, Cetearyl Alcohol, Propylene Glycol, Argan Oil, Olive Oil, Acetamide MEA, Ceteth-20, Olealkonium, Chloride, Stearalkonium Chloride, Panthenol, Simethicone, DMDM hydantoin, Disodium EDTA, Fragrance, Benzyl Benzoate, Linalool, Benzyl Salicylate, Limonene, Coumarin, Alpha-Isomethyl IononeDeionized Water, Glycerin, Cetearyl Alcohol, Propylene Glycol, Argan Oil, Olive Oil, Acetamide MEA, Ceteth-20, Olealkonium, Chloride, Stearalkonium Chloride,…

See more





Product Benefits


Detangle, Moisturizing




Hair Type


Wavy, Curly",$15.96,4.7 out of 5 stars,793 ratings
366,B000A3ZMLO,Hollywood Beauty Carrot Oil 8 oz.,Hair Care,"Brand


Hollywood




Item Form


Oil




Product Benefits


Breakage Control




Liquid Volume


8 Fluid Ounces",$9.99,4.5 out of 5 stars,304 ratings
367,B000A7VRYG,"Ocusoft Lid Scrub Foaming Eyelid Cleanser, 7.25 Fluid Ounce",Makeup,"Brand


OCuSOFT




Ingredients


Water, PEG-80 Sorbitan Laurate SodiumTrideceth Sulfate Cocamidopropyl Hydroxysultaine PEG-150 Distearate Sodium Lauroamphoacetate Sodium Laureth-13 Carboxylate Sodium Chloride 1,2 Hexanediol Caprylyl Glycol Polyaminopropyl Biguanide Potassium Sorbate PEG-15 CocopolyamineWater, PEG-80 Sorbitan Laurate SodiumTrideceth Sulfate Cocamidopropyl Hydroxysultaine PEG…

See more





Product Benefits


Cleanser




Item Weight


0.55 Pounds




Skin Type


All, Sensitive",$17.85,4.7 out of 5 stars,"5,582 ratings"
368,B000AA5VZ4,"Super Nail Oil, Cuticle, 4 Fl Oz","Foot, Hand & Nail Care","Item Form


Oil




Brand


SuperNail




Skin Type


Dry




Age Range (Description)


Adult




Scent


Cuticle",$4.02,4.6 out of 5 stars,870 ratings
369,B000AA9HQ8,"Super Nail Cuticle Softener, 8 Fl Oz","Foot, Hand & Nail Care","Brand


Super Nail




Item Weight


226.72 Grams




Skin Tone


All




Item Dimensions LxWxH


3.4 x 3.4 x 9.5 inches




Skin Type


Normal",$5.04,4.5 out of 5 stars,411 ratings
370,B000AAAW9Y,"Mane 'n Tail Moisture Enriched Hair Strengthener, 6 oz.",Hair Care,"Brand


Mane 'n Tail




Scent


Fruity Grass




Hair Type


Damaged,All hair types




Liquid Volume


177.44 Milliliters




Item Dimensions LxWxH


1.82 x 1.82 x 6.75 inches",$8.50,4.5 out of 5 stars,"1,500 ratings"
371,B000AAAWAI,Mane 'n Tail Herbal Gro NATURAL CONDITIONER FOR HAIR & SCALP Pomade 5.5 Ounce,Hair Care,"Brand


Mane 'n Tail




Scent


Clean Scent




Hair Type


Damaged




Liquid Volume


165 Milliliters




Ingredients


Mineral Oil",$6.89,4.3 out of 5 stars,794 ratings
372,B000AADENA,"Sally Hansen Cuticle Massage Cream, 0.4 Ounce",Shave & Hair Removal,"Item Form


Cream




Brand


Sally Hansen




Age Range (Description)


Adult




Skin Tone


All




Item Weight


11.3 Grams",$5.47,4.7 out of 5 stars,"1,804 ratings"
373,B000AADF0M,Sally Hansen Airbrush Face Tanner 1.8oz Spray [Health and Beauty],Skin Care,"Brand


Sally Hansen




Ingredients


Retinols




Product Benefits


Soft,Smooth




Full Cure Time


60 Minutes




Item Form


Spray",$24.99,4.1 out of 5 stars,68 ratings
374,B000AADF20,"Sally Hansen Vitamin E Nail and Cuticle Oil, 0.45 Fluid Ounce","Foot, Hand & Nail Care","Item Form


Oil




Brand


Sally Hansen




Skin Type


Dry




Scent


Apricot, Aloe Vera




Skin Tone


All",$5.68,4.7 out of 5 stars,"7,525 ratings"
375,B000AADG8I,WELLA Color Charm Permanent Liquid Hair Color,Hair Care,"Color


Wella Color Charm Liquid 8N Light Blonde




Brand


WELLA Color Charm




Ingredients


UNDECETH-3, WATER/EAU, OLEIC ACID, ISOPROPYL ALCOHOL, AMMONIUM HYDROXIDE, LAURETH-2, PROPYLENE GLYCOL, TOLUENE-2,5-DIAMINE SULFATE, FRAGRANCE/PARFUM, DISODIUM EDTA, RESORCINOL, ASCORBIC ACID, SODIUM SULFITE, 2-METHYLRESORCINOL, 1-NAPHTHOL, 4-AMINO-2-HYDROXYTOLUENE, SODIUM HYDROXIDE, m-AMINOPHENOL.UNDECETH-3, WATER/EAU, OLEIC ACID, ISOPROPYL ALCOHOL, AMMONIUM HYDR…

See more





Item Form


Liquid




Hair Type


Normal",$6.95,4.5 out of 5 stars,"6,489 ratings"
376,B000ABOLZ4,"Castile Bar Soap by Kirk’s | Natural Soap for Men, Women & Children| Premium Coconut Oil | Sensitive Skin Formula, Vegan | Original Fresh Scent | 4 oz. Bars - 24 Pack",Skin Care,"Item Form


Bar




Brand


Kirk's




Scent


Original Fresh Scent




Skin Type


Sensitive




Ingredients


Glycerine, Coconut oil, Vegetable oil",$49.48,4.8 out of 5 stars,"7,896 ratings"
377,B000ACAV8O,"Light Mountain, Hair Color Bright Red, 4 Ounce",Hair Care,"Color


Red




Brand


LIGHT MOUNTAIN




Ingredients


100% pure botanical hair color containing bright red henna (lawsonia inermis).




Item Form


Powder




Material Type Free


Ammonia Free, Peroxide Free",$8.95,4.2 out of 5 stars,143 ratings
378,B000ALBNGE,Clinique Superfine Liner for Brows 01 Soft Blonde,Makeup,"Brand


Clinique




Item Form


Pencil




Skin Type


Clinique Eye Brow Superfine Liner 01 Soft Blonde




Age Range (Description)


Adult




Color


Clinique Eye Brow Superfine Liner 01 Soft Blonde",$38.64,4.5 out of 5 stars,34 ratings
379,B000ALDJ7A,"Diamancel Luxury Diamond Foot Buffer - #11 Medium Grit Rasp – For Average Calluses, Rough Skin & Regular Maintenance","Foot, Hand & Nail Care","Brand


Diamancel




Color


No Color




Item Dimensions LxWxH


9.92 x 2.8 x 0.12 inches




Item Weight


0.15 Pounds




Item Form


Filer",$46.99,4.7 out of 5 stars,471 ratings
380,B000ALDLJG,"Clinique Quickliner for Eyes, Really Black",Makeup,"Brand


Clinique




Item Form


Pencil




Item Weight


0.01 Kilograms




Item Dimensions LxWxH


0.4 x 0.4 x 7 inches




Age Range (Description)


Adult",$18.80,4.6 out of 5 stars,437 ratings
381,B000ALFTUU,"Clinique 7 Day Scrub Cream Rinse Off Formula, 3.4 Ounce",Skin Care,"Brand


Clinique




Ingredients


Scrub Cream Face Cleaner




Product Benefits


Cleansing




Active Ingredients


Silica provides gentle exfoliation in this water-based cream.




Item Weight


0.2 Pounds",$19.00,4.7 out of 5 stars,526 ratings
382,B000ALFTVO,"Clinique Take the Day Off Makeup Remover, 4.2 Ounce",Makeup,"Brand


Clinique




Ingredients


Water / Aqua / Eau, Isohexadecane, Dimethicone, Cyclopentasiloxane, Trisiloxane, PEG-4 Dilaurate, Lauryl Methyl Gluceth-10 Hydroxypropyldimonium Chloride, Hexylene Glycol, Sodium Chloride, Potassium Phosphate, Dipotassium Phosphate, Dipotassium EDTA, PhenoxyethanolWater / Aqua / Eau, Isohexadecane, Dimethicone, Cyclopentasiloxane, Trisiloxane, PEG-4 Dilaurate, Lauryl M…

See more





Skin Type


All




Product Benefits


Cleansing




Item Form


Liquid",$21.50,4.7 out of 5 stars,834 ratings
383,B000AM82US,"Diva Darling, Easy To Use & Super Absorbent Microfiber Hair Towel, Pink (19 x 39-Inches)",Hair Care,"Item Dimensions LxWxH


19 x 42 x 0.01 inches




Size


19x42 Inch (Pack of 1)




Color


Pink - Towel




Material


Microfiber




Fabric Type


80% Polyester, 20% Nylon",$12.00,4.5 out of 5 stars,752 ratings
384,B000AMA43Q,"Aquis - Original Hair Towel (Waffle), Ultra Absorbent & Fast Drying Microfiber Towel for Thicker Hair, Linen (19 x 39 Inches)",Hair Care,"Item Dimensions LxWxH


19 x 39 x 0.05 inches




Size


19x39 Inch (Pack of 1)




Color


Linen




Material


Microfiber




Fabric Type


80% Polyester, 20% Nylon",$21.99,4.5 out of 5 stars,"3,144 ratings"
385,B000AMHWCW,Too Faced - Chocolate Soleil Matte Bronzing Powder,Makeup,"Color


Chocolate Soleil




Brand


Too Faced




Ingredients


Talc, mica, ethylhexyl palmitate, octyldodecyl stearoyl stearate, zinc stearate, boron nitride, sodium saccharin, sodium dehydroacetate, phenoxyethanol, silica, benzyl benzoate, flavor (Aroma), theobroma cacoa (Cocoa) fruit powder, tocopherol, ascorbyl palmitate, benzyl alcohol. May contain (+/-): titanium dioxide (CI 77891), iron oxides (CI 77491, CI 77942, CI 77499), manganese violet (CI 77742).Talc, mica, ethylhexyl palmitate, octyldodecyl stearoyl stearate, zinc stearate, boron nitride, sodium saccharin, sodium dehydroacetate, phenoxyethanol,…

See more





Finish Type


Matte, Sheer




Item Weight


0.15 Pounds",$40.99,4.2 out of 5 stars,115 ratings
386,B000AQI2EK,"Tea Tree Special Conditioner, For All Hair Types",Hair Care,"Brand


Tea Tree




Scent


Tea Tree Oil, Peppermint and Lavender




Hair Type


All




Liquid Volume


33.8 Fluid Ounces




Ingredients


Aqua (Water, Eau), Cetearyl Alcohol, Isohexadecane, Isododecane, Behentrimonium Methosulfate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Hedychium Coronarium (White Ginger) Flower/Leaf/Stem Extract, Algae Extract, Aloe Barbadensis Leaf Extract, Rosmarinus Officinalis Leaf Extract, Anthemis Nobilis Flower Extract, Simmondsia Chinensis Leaf Extract, PPG-5-Ceteth-20, Citric Acid, Tetrasodium EDTA, Magnesium Nitrate, Bisamino PEG/PPG-41/3 Aminoethyl PG-Propyl Dimethicone, PEG-12 Dimethicone, Sodium Glycolate, Methylisothiazolinone, Methylchloroisothiazolinone, Magnesium Chloride, Sodium Hydroxide, Parfum (Fragrance), Limonene, Cl 42090 (Blue 1), Cl 19140 (Yellow 5)Aqua (Water, Eau), Cetearyl Alcohol, Isohexadecane, Isododecane, Behentrimonium…

See more",$38.50,4.7 out of 5 stars,"10,496 ratings"
387,B000ARDBH2,"Guess Eau de Parfum Spray for Women, 2.5 Fluid Ounce",Fragrance,"Brand


GUESS




Scent


Fruity, Floral




Ingredients


Perfume for women




Item Form


Spray




Item Weight


2.5 Ounces",$22.79,4.6 out of 5 stars,"3,509 ratings"
388,B000ASDX3S,"BaBylissPRO Porcelain Ceramic 1-1/2"" Straightening Iron",Hair Care,"Hair Type


Straight




Size


1 Count (Pack of 1)




Color


Black




Brand


BaBylissPRO




Material


Ceramic",$45.18,4.2 out of 5 stars,786 ratings
389,B000B45BUE,Silver Metallic Perfume Atomizer Spray 10 ML for purse or travel Refillable (with minor cosmetic blemishes on the metal casing),Tools & Accessories,"Origin


Imported




Material


Silver




Brand


USonline911




Capacity


10 Milliliters",$4.50,4.0 out of 5 stars,620 ratings
390,B000B5UPF4,OC Eight Professional Mattifying Gel: Oil Control Mattifier Formula for Face - 1.6 Ounces,Skin Care,"Brand


OC 8




Item Form


Gel




Ingredients


Purified Water, DVB/Isobornyl Methacrylate/Lauryl Methacrylate Copolymer, PEG-400, Carbomer Homopolymer, Sodium Hydroxide, Methylparaben, and Edetate DisodiumPurified Water, DVB/Isobornyl Methacrylate/Lauryl Methacrylate Copolymer, PEG-400, Carbomer Homopolymer, Sodium Hydroxide, Methylparaben, a…

See more





Product Benefits


Oil Control




Hair Type


All",$31.49,4.2 out of 5 stars,830 ratings
391,B000B63Y1K,"DermOrganic Daily Hydrating Shampoo with Argan Oil - Sulfate-Free & Color-Safe, 16.9 fl.oz.",Hair Care,"Brand


DermOrganic




Hair Type


All, Chemically Treated, Dandruff




Liquid Volume


16.9 Fluid Ounces




Ingredients


Aloe Barbadensis (Aloe) Leaf Juice,* Aqua/Eau/Water, Sodium Cocoyl Isethionate, Disodium Cocoyl Glutamate, Methyl Gluceth-20, Argania Spinosa (Argan) Kernel Oil,* Rice Amino Acids, PCA, Panthenol B5, Helianthus Annuus (Sunflower) Seed Extract,* Vitis Vinifera (Grape) Seed Extract,* Tocopheryl Acetate, Chamomilla Recutita (Matricaria) Extract,* Propanediol (All Natural)/Phenethyl Alcohol/Benzoic Acid, Parfum/Fragrance. *Certified Organic IngredientAloe Barbadensis (Aloe) Leaf Juice,* Aqua/Eau/Water, Sodium Cocoyl Isethionate, Disodium Cocoyl Glutamate, Methyl Gluceth-20, Argania Spinosa (Arg…

See more





Item Dimensions LxWxH


9 x 2.5 x 2.5 inches",$20.00,4.4 out of 5 stars,670 ratings
392,B000B6VIPY,Princereigns Shaving Gel Used to Remove Ingrown Hair and Razor Bumps 2 Fl. Oz.,Shave & Hair Removal,"Brand


Princereigns




Item Form


Gel




Liquid Volume


2 Fluid Ounces",$26.99,4.1 out of 5 stars,488 ratings
393,B000B8FW0Y,Lansky Puck - Dual Grit Multi-Purpose Sharpener - Blade & Tool Sharpener,Power & Hand Tools,"Material


Synthetic




Brand


Lansky




Color


Gray




Item Dimensions LxWxH


9.5 x 5 x 1.13 inches




Item Weight


0.22 Kilograms




Grit Type


Coarse, Medium",$7.38,4.6 out of 5 stars,"14,365 ratings"
394,B000B8VBJK,"HOT TOOLS 2108 Nano Ceramic Marcel Curling Iron, Black/Purple, 1 Inch",Hair Care,"Size


1 inch




Color


Purple




Brand


HOT TOOLS




Material


Ceramic




Item Dimensions LxWxH


1.8 x 6.3 x 12.2 inches",$44.74,4.0 out of 5 stars,115 ratings
395,B000B9N0N4,Mary Kay Blemish Control Toner: Formula 3,Skin Care,"Ingredients


Eucalyptus Globulus Leaf Oil (Eucalyptus Oil, Eucalyptus Globulus Oil), Salicylic Acid (2% w/w) - Over-the-CounterEucalyptus Globulus Leaf Oil (Eucalyptus Oil, Eucalyptus Globulus Oil), Salicylic Acid (2% w/w) - Over-the-Counter

See more





Brand


Mary Kay




Skin Type


Acne-Prone




Item Weight


6.5 Ounces




Product Benefits


Non Comedogenic",$79.97,4.1 out of 5 stars,48 ratings
396,B000BB9L0S,"Nailtiques Formula 2 Protein, 0.5 Fl. Oz (Pack of 1)","Foot, Hand & Nail Care","Brand


Nailtiques




Ingredients


Butyl acetate, ethyl acetate, toluene, nitrocellulose, tosylamide formaldehyde resin, isopropyl alcohol, dibutyl phthalate, acrylic resin, hydrolyzed protein, calcium hydrolyzed keratin, gelatin, D&C violet #2.Butyl acetate, ethyl acetate, toluene, nitrocellulose, tosylamide formaldehyde resin, isopropyl alcohol, dibutyl phthalate, acrylic resin, hydrolyzed protein, c…

See more





Item Weight


0.12 Pounds




Liquid Volume


15 Milliliters",$17.99,4.7 out of 5 stars,"1,270 ratings"
397,B000BBGP4I,"Mason Pearson Detangling Comb, Tortoise",Hair Care,"Material


Plastic




Size


Detangling Comb




Color


Tortoise




Brand


Mason Pearson",$36.00,4.7 out of 5 stars,425 ratings
398,B000BD0SEE,Fruit Enzyme Cleanser,Skin Care,"Item Form


Plastic




Use for


Face




Brand


MyChelle Dermaceuticals




Scent


Fruit Enzyme




Skin Type


Acne Prone,All Skin Types",$12.99,4.7 out of 5 stars,"1,390 ratings"
399,B000BIUGUK,Bumble and Bumble Thickening Conditioner (8.5 Ounces),Hair Care,"Brand


Bumble and Bumble




Hair Type


Fine




Liquid Volume


250 Milliliters




Ingredients


Water (Aqua Purificata) Purified; Cetearyl Alcohol; Cyclomethicone; Cetyl Alcohol; Behentrimonium Chloride; Silk Powder (Serica); Hydrolyzed Soy Protein; Hydrolyzed Wheat Protein; Hydrolyzed Wheat Starch; Aloe Barbadensis (Aloe Vera) Gel; Tocopheryl (VitaWater (Aqua Purificata) Purified; Cetearyl Alcohol; Cyclomethicone; Cetyl Alcohol; Behentrimonium Chloride; Silk Powder (Serica); Hydrolyzed Soy Protei…

See more





Item Dimensions LxWxH


2.4 x 2.4 x 5.5 inches",$41.91,4.4 out of 5 stars,227 ratings
400,B000BIVY10,"KERASTASE Nutritive Bain Satin 2 Hair, 8.5 Oz.",Hair Care,"Brand


KERASTASE




Hair Type


Dry-&-Damaged




Liquid Volume


250 Milliliters




Item Weight


0.6 Pounds




Ingredients


Irisome Complexe, Iris Rhizome Extract, Lucose, Protein and Lipid blend",$21.20,4.5 out of 5 stars,"3,037 ratings"
401,B000BIVY24,"Bumble and Bumble Tonic Lotion, 8 Fl Oz Spray Bottle",Skin Care,"Brand


Bumble and Bumble




Item Form


Liquid




Ingredients


Water (Aqua), Melaleuca Alternifolia Leaf Oil (Tea Tree), Mentha Piperita Oil (Peppermint), Menthol, Mentha Piperita Leaf Extract (Peppermint), Rosmarinus Officinalis Leaf Extract (Rosemary), Cymbopogon Schoenanthus Extract (Lemongrass), Humulus Lupulas Extract (Hops), Urtica Dioica Extract (Nettle), Tocopheryl Acetate (Vitamin E), Amodimethicone, Isoceteth 20, Distearyldimonium Chloride, Cetrimonium Chloride, Trideceth 10, Glycerin, Disodium EDTA, Citric Acid, Phenoxyethanol, Methylparaben, Butylparaben, Ethylparaben, Propylparaben, IsobutylparabenWater (Aqua), Melaleuca Alternifolia Leaf Oil (Tea Tree), Mentha Piperita Oil (Peppermint), Menthol, Mentha Piperita Leaf Extract (Peppermint), Rosmari…

See more





Product Benefits


Detangle




Hair Type


Styling Hair Spray",$25.00,4.6 out of 5 stars,757 ratings
402,B000BIXP30,Kerastase Resistance Bain Volumifique Thickening Effect Shampoo 8.5 Oz,Hair Care,"Brand


KERASTASE




Hair Type


Fine




Liquid Volume


8.5 Fluid Ounces




Item Weight


0.5 Pounds




Ingredients


Water (Aqua), Sodium Laureth Sulfate, Laureth-5 Carboxylic Acid, Disodium Cocoamidopropionate, Glycol Distearate, Sodium Chloride, Sodium Laureth-8 Sulfate, Cocamide MIPA, Hexylene Glycol, Magnesium Laureth-8 Sulfate, Magnesium Laureth Sulfate, Sodium OleWater (Aqua), Sodium Laureth Sulfate, Laureth-5 Carboxylic Acid, Disodium Cocoamidopropionate, Glycol Distearate, Sodium Chloride, Sodium Laureth…

See more",$51.43,4.4 out of 5 stars,168 ratings
403,B000BIXP3K,"Bumble and Bumble Grooming Cream, 150ml/5 ounce",Hair Care,"Brand


Bumble and Bumble




Item Form


Liquid




Ingredients


Water, Petrolatum, Cetearyl Alcohol, Isopropyl Palmitate, Polysorbate, 60, Propylene Glycol, Avocado Oil, Castor Seed Oil, Jojoba Seed Oil, Saffower Seed Oil, Sweet Almond Oil, Benzophenone Oil, Peg-12 Dimethicone, Peg-10 Soy Stearol, Sorbitan Stearate, Tea-carbomer, Diazolidinyl Urea, Disodium Edta, Methylparaben, Propylparaben, Geraniol, Hexyl Cinnamal, Alpha-isomethyl Ionone, Butylphenyl Methylpropional, Linalool, Benzyl Salicylate, Fragrance.Water, Petrolatum, Cetearyl Alcohol, Isopropyl Palmitate, Polysorbate, 60, Propylene Glycol, Avocado Oil, Castor Seed Oil, Jojoba Seed Oil, Saffower Seed…

See more





Product Benefits


Shining




Hair Type


Normal",$29.49,4.6 out of 5 stars,512 ratings
404,B000BIXP5I,"Bumble and Bumble Surf Spray, 4.2 Fl Oz Bottle (140495)",Hair Care,"Brand


Bumble and Bumble




Item Form


Liquid




Ingredients


Water (Aqua), Magnesium Sulfate, Macrocystic Pyrifera Extract (Kelp), Algae Extract (Algae), Isoceteth 20, Potassium Sorbate, Propylene Glycol, Citric Acid, DMDM Hydantoin, Fragrance (Parfum)Water (Aqua), Magnesium Sulfate, Macrocystic Pyrifera Extract (Kelp), Algae Extract (Algae), Isoceteth 20, Po…

See more





Hair Type


Normal




Liquid Volume


4.2 Fluid Ounces",$26.25,4.5 out of 5 stars,652 ratings
405,B000BIZSUS,"Bumble and Bumble Bumble & Bumble Brilliantine, 2 Fl Ounce ()",Hair Care,"Brand


Bumble and Bumble




Item Form


Cream,Gel




Ingredients


Deionized Water, Glycerin, Caprylic/CapricTriglyceride, Castor Oil, Emulsifying Wax NF, Oleyl Alcohol, Polybutene, Sodium Isostearoyl Lactylate, Cetyl Acetate, Acetylated Lanolin Alcohol, Sage Extract, Rosemary Extract, Cetyl Alcohol, PEG-40 Castor Oil, Benzophenone-4, Propylene Glycol, Citric Acid, Tetrasodium EDTA, Methylparaben, Propylparaben, Potassium Sorbate, Polymethoxy Bicyclic Oxazolidine, Fragrance, FD&C Yellow 5, FD&C Red 40Deionized Water, Glycerin, Caprylic/CapricTriglyceride, Castor Oil, Emulsifying Wax NF, Oleyl Alcohol, Polybutene, Sodium Isostearoyl Lactylate, Cetyl Acet…

See more





Hair Type


Styling Cream / Gel, Dry




Liquid Volume


0.5 Fluid Ounces",$34.99,4.6 out of 5 stars,581 ratings
406,B000BJ1CGQ,"GiGi Mini Pro Hair Removal Waxing Kit, Salon-Quality Waxing Essentials for Professional and At-Home Use, Portable and Convenient, For All Skin & Hair Types",Shave & Hair Removal,"Item Form


Strip




Brand


GiGi




Skin Type


Sensitive",$59.99,4.3 out of 5 stars,"2,123 ratings"
407,B000BKLBES,"Marc Anthony Instantly Thick Hair Thickening Cream, 6 Ounces",Hair Care,"Brand


Marc Anthony




Item Form


Cream




Ingredients


Aqua/Water/Eau, Cetyl Alcohol, PVP, Polysorbate 20, Carbomer, Phenoxyethanol, Panthenol, Propylene Glycol, Caprylyl Glycol, Parfum (Fragrance), Sodium Hydroxide, Styrene/VP Copolymer, Polyquaternium-55, Cyclotetrasiloxane, Tocopheryl Acetate, Benzyl Benzoate, Limonene, Butylphenyl Methylpropional, Linalool, Hexyl Cinnamal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Hydroxycitronellal, Benzyl Salicylate, Citronellol, Hydrolyzed Corn Protein, Hydrolyzed Soy Protein, Hydrolyzed Wheat Protein, Sorbic Acid, Benzophenone-4, Geraniol, CI 15985 (Yellow 6)Aqua/Water/Eau, Cetyl Alcohol, PVP, Polysorbate 20, Carbomer, Phenoxyethanol, Panthenol, Propylene Glycol, Caprylyl Glycol, Parfum (Fragrance), Sodium…

See more





Product Benefits


Shining, Frizz Control, Moisturizing




Hair Type


Fine",$6.50,4.2 out of 5 stars,"2,246 ratings"
408,B000BKXGXW,"Now Foods Moroccan Red Clay Powder, Pure Powder for Sensitive Skin Facial Mask, 6 oz",Skin Care,"Brand


NOW




Ingredients


Montmorillonite (A Natural Mineral Silicate).




Skin Type


Sensitive




Product Benefits


Cleansing,Moisturizing,Cleanser




Item Form


Powder",$8.76,4.6 out of 5 stars,782 ratings
409,B000BNG4VU,"Coty Airspun Loose Face Powder, Translucent, Pack of 1",Makeup,"Color


Translucent




Brand


COTY AIRSPUN




Ingredients


Talc, Calcium Silicate, Isopropyl Palmitate, Cetyl Acetate, Zinc Stearate, Fragrances, Stearyl Acetate, Imidazolidinyl Urea, Methylparaben, Acetylated Lanolin Alcohol, Oleyl Acetate, Propylparaben, (May Contain: Titanium Dioxide, Iron Oxides, Zinc Oxide).Talc, Calcium Silicate, Isopropyl Palmitate, Cetyl Acetate, Zinc Stearate, Fragrances, Stearyl Acetate, Imidazolidinyl Urea, Methylparaben, Acetylated Lan…

See more





Coverage


Full




Product Benefits


Flawless; Make Up Setting; Smoothing; Softening",$5.72,4.5 out of 5 stars,"78,123 ratings"
410,B000BP81IM,"NARS Loose Powder, Mountain",Makeup,"Color


Mountain




Brand


NARS




Product Benefits


Soften,Softens




Item Weight


0.08 Pounds




Finish Type


Sheer",$42.99,4.3 out of 5 stars,60 ratings
411,B000BPQG6Q,"Roux Tween Time Hair Crayon, Auburn",Hair Care,"Color


Auburn




Brand


Roux




Item Form


Crayon",$9.99,4.2 out of 5 stars,72 ratings
412,B000BPT0TG,"Roux FanciFull Temporary Color Rinse 49 Ultra White Minx, 15.2 Fl Oz (kaka-boynam10-low348)",Hair Care,"Brand


Roux




Hair Type


Aging




Material Type Free


Ammonia free,peroxide free",$15.97,4.3 out of 5 stars,631 ratings
413,B000BR766S,"Komenuka Bijin Moisturizing Hair Shampoo and Hair Treatment / Conditioner, No PARABENS and SULFATES",Hair Care,"Ingredients


Moisturizing Shampoo: Water, coconut oil derivatives, glycol amide stearate, ginseng, rice bran, rice germ oil, swertia (herb), wheat extract, seaweed, aloe, butylene glycol (BG), alcohol, polyglyceryl, PEG-150, fragrance. Moisturizing Hair Treatment/Conditioner: Water, ginseng, olive extract, rice bran, rice germ oil, swertia herb, vitamin E(soy derived), wheat extract, seaweed, hexahydroxystearate, jojoba, alcohol, fragrance.""Moisturizing Shampoo: Water, coconut oil derivatives, glycol amide stearate, ginseng, rice bran, rice germ oil, swertia (herb), wheat extract, seaweed, aloe, butylen…

See more





Brand


Chom




Item Weight


1.42 Pounds




Material Type Free


Paraben Free




Product Benefits


Moisturizing",$38.89,4.3 out of 5 stars,95 ratings
414,B000BRPMJG,Sebamed Moisturizing Lotion pH 5.5 for Sensitive Skin Dermatologist Recommended Moisturizer 6.8 Fluid Ounces (200 Milliliters),Skin Care,"Item Form


Lotion




Brand


SEBAMED




Skin Type


Sensitive




Age Range (Description)


Adult




Skin Tone


All",$13.98,4.4 out of 5 stars,148 ratings
415,B000BRSHXE,seba med Moisturizing Face Cream for Sensitive Skin pH 5.5 Hypoallergenic Ultra Hydrating with Vitamin E Dermatologist Recommended 2.6 Fluid Ounces (75 Milliliters),Skin Care,"Item Form


Cream




Brand


SEBAMED




Skin Type


Sensitive




Age Range (Description)


Adult




Skin Tone


All",$14.95,4.6 out of 5 stars,"1,116 ratings"
